,cascade_root_id,cascade_id,time_bucket,depth,size,max_breadth,virality,strongly_cc,size_of_scc,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
2496,4012081.0,85085.0,4034735.0,1.0,7.0,7.0,0.1428571428571428,7.0,7.0,0.1428571428571428,1.0,1.4288690166235205,6.566261104483427,1.0
80969,985623.0,80969.0,4034725.0,2.0,199.0,187.0,0.005634231764885,199.0,199.0,0.0050251256281407,1.0641711229946524,6.649024905246844,0.7088734596041433,0.0
81497,1105569.0,81497.0,4034725.0,4.0,358.0,205.0,0.0066820024099025,358.0,358.0,0.0027932960893854,2.4855072463768115,6.298606316132948,0.7802614900853607,0.0
61318,690755.0,61318.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
69820,728336.0,69820.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
66957,711931.0,66957.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
67586,715241.0,67586.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
77659,803036.0,77659.0,4034725.0,3.0,15.0,11.0,0.1333333333333333,15.0,15.0,0.0666666666666666,1.181818181818182,1.5771001547014012,1.4836561291662655,0.0
74636,761043.0,74636.0,4034725.0,2.0,10.0,6.0,0.2333333333333333,10.0,10.0,0.1,2.5,1.4272480642961254,3.915299799518349,0.0
66336,708758.0,66336.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
62335,693919.0,62335.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
75578,772594.0,75578.0,4034725.0,3.0,4.0,2.0,0.8333333333333334,4.0,4.0,0.25,1.5,1.0540925533894598,2.1908982279662843,0.0
56783,679624.0,56783.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
79569,862621.0,79569.0,4034725.0,2.0,69.0,59.0,0.0187553282182438,69.0,69.0,0.0144927536231884,1.1694915254237288,3.615494337979037,1.0356455841201295,0.0
82364,1984181.0,82364.0,4034725.0,5.0,3054.0,2509.0,0.0004951810741085,3054.0,3054.0,0.0003274394237066,1.1737744121163811,22.707877853965257,0.6993766372688933,0.0
3140,4015260.0,85729.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
51024,667468.0,51024.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53951,673646.0,53951.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69868,728484.0,69868.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
62303,693820.0,62303.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
74666,761330.0,74666.0,4034725.0,2.0,10.0,8.0,0.1444444444444444,10.0,10.0,0.1,1.25,1.405456737852613,1.241007110261909,0.0
2042,4009708.0,84631.0,4034735.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,1.0
5875,4021645.0,88464.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
73992,754775.0,73992.0,4034725.0,2.0,8.0,6.0,0.1964285714285714,8.0,8.0,0.125,1.3333333333333333,1.27775312999988,1.445197136860246,0.0
60616,688571.0,60616.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
72839,745699.0,72839.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
64431,700804.0,64431.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
73647,751732.0,73647.0,4034725.0,2.0,7.0,5.0,0.238095238095238,7.0,7.0,0.1428571428571428,1.4,1.1666666666666667,1.5923795978229305,0.0
53164,671985.0,53164.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
80947,982098.0,80947.0,4034725.0,3.0,181.0,166.0,0.006537753222836,181.0,181.0,0.005524861878453,1.0843373493975903,6.192123381789855,0.5730350896521442,0.0
404,3979882.0,82993.0,4034735.0,3.0,81.0,41.0,0.0280864197530864,81.0,81.0,0.0123456790123456,2.138888888888889,2.2485933102720024,1.0404853351941872,1.0
73072,747402.0,73072.0,4034725.0,1.0,14.0,14.0,0.0714285714285714,14.0,14.0,0.0714285714285714,1.0,1.9414506867883017,13.1515590944776,0.0
51526,668527.0,51526.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
70323,730262.0,70323.0,4034725.0,1.0,9.0,9.0,0.1111111111111111,9.0,9.0,0.1111111111111111,1.0,1.590990257669732,8.601151338313896,0.0
55898,677755.0,55898.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2438,4011614.0,85027.0,4034735.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,1.0
78167,814871.0,78167.0,4034725.0,3.0,21.0,14.0,0.0880952380952381,21.0,21.0,0.0476190476190476,1.4285714285714286,1.6759325762094368,0.9760384610582272,0.0
66149,707866.0,66149.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
70132,729308.0,70132.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
66144,707846.0,66144.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
55758,677460.0,55758.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
5515,4020886.0,88104.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
79563,862336.0,79563.0,4034725.0,3.0,55.0,42.0,0.0289562289562289,55.0,55.0,0.0181818181818181,1.261904761904762,2.8987545218210147,0.8778869469622921,0.0
1945,4008980.0,84534.0,4034735.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,1.0
5714,4021306.0,88303.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
425,3981477.0,83014.0,4034735.0,4.0,56.0,28.0,0.0564935064935064,56.0,56.0,0.0178571428571428,2.647058823529412,1.632723223319538,1.2009390033269796,1.0
58685,683639.0,58685.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
57405,680938.0,57405.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
58053,682306.0,58053.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69099,725442.0,69099.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
50923,667254.0,50923.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
73146,747926.0,73146.0,4034725.0,2.0,7.0,6.0,0.1904761904761904,7.0,7.0,0.1428571428571428,1.1666666666666667,1.2856040517117926,1.0246281744283177,0.0
76331,782200.0,76331.0,4034725.0,1.0,27.0,27.0,0.037037037037037,27.0,27.0,0.037037037037037,1.0,2.6475678243654843,27.774778209301584,0.0
53892,673521.0,53892.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68484,720853.0,68484.0,4034725.0,1.0,7.0,7.0,0.1428571428571428,7.0,7.0,0.1428571428571428,1.0,1.4288690166235205,6.566261104483427,0.0
59652,685681.0,59652.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60801,689147.0,60801.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
62787,695324.0,62787.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
4626,4019009.0,87215.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
65490,705157.0,65490.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
68208,719043.0,68208.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
79977,885192.0,79977.0,4034725.0,5.0,32.0,18.0,0.09375,32.0,32.0,0.03125,1.3888888888888888,1.8202239973762435,1.2110250497626327,0.0
66782,711037.0,66782.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
57183,680469.0,57183.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69628,727738.0,69628.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
51270,667987.0,51270.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
81313,1052867.0,81313.0,4034725.0,3.0,278.0,157.0,0.0072461886086798,278.0,278.0,0.0035971223021582,1.6878980891719746,4.822733129508352,1.0010661409549952,0.0
79502,859793.0,79502.0,4034725.0,5.0,12.0,4.0,0.5,12.0,12.0,0.0833333333333333,3.0,1.2398346997259868,2.177084822399831,0.0
78506,823566.0,78506.0,4034725.0,4.0,9.0,4.0,0.4305555555555556,9.0,9.0,0.1111111111111111,1.5,1.125,1.850871670250235,0.0
77453,799085.0,77453.0,4034725.0,2.0,26.0,21.0,0.0538461538461538,26.0,26.0,0.0384615384615384,1.238095238095238,2.1440149253211835,1.2123798577448974,0.0
70094,729189.0,70094.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
80408,917705.0,80408.0,4034725.0,4.0,87.0,54.0,0.0279337075648222,87.0,87.0,0.0114942528735632,1.3333333333333333,3.013490489846598,1.1712305766877371,0.0
76410,782907.0,76410.0,4034725.0,2.0,18.0,14.0,0.0816993464052287,18.0,18.0,0.0555555555555555,1.2857142857142858,1.7558601831293297,1.332985025133352,0.0
64854,702542.0,64854.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
53685,673084.0,53685.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
61733,692046.0,61733.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
54522,674852.0,54522.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
79992,886174.0,79992.0,4034725.0,2.0,89.0,79.0,0.0137895812053115,89.0,89.0,0.0112359550561797,1.1265822784810129,4.221319427218411,0.9117042791910448,0.0
66886,711568.0,66886.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
76475,784077.0,76475.0,4034725.0,3.0,7.0,3.0,0.5238095238095238,7.0,7.0,0.1428571428571428,2.5,1.1666666666666667,2.4879870599791123,0.0
58647,683559.0,58647.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
76453,783692.0,76453.0,4034725.0,2.0,19.0,16.0,0.0701754385964912,19.0,19.0,0.0526315789473684,1.1875,1.9220937657784665,1.082825273557407,0.0
70808,733847.0,70808.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
2071,4009827.0,84660.0,4034735.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,1.0
72970,746506.0,72970.0,4034725.0,2.0,6.0,4.0,0.3,6.0,6.0,0.1666666666666666,1.5,1.1489125293076057,1.8200766577462637,0.0
80001,886797.0,80001.0,4034725.0,3.0,75.0,40.0,0.0295495495495495,75.0,75.0,0.0133333333333333,2.212121212121212,2.916384034446924,0.8660751386389597,0.0
62241,693627.0,62241.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
64954,702953.0,64954.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
1561,4006209.0,84150.0,4034735.0,2.0,8.0,6.0,0.1964285714285714,8.0,8.0,0.125,1.3333333333333333,1.2453996981544784,1.445197136860246,1.0
2185,4010427.0,84774.0,4034735.0,1.0,10.0,10.0,0.1,10.0,10.0,0.1,1.0,1.6666666666666663,9.606711778092896,1.0
726,3993852.0,83315.0,4034735.0,3.0,24.0,19.0,0.0652173913043478,24.0,24.0,0.0416666666666666,1.2105263157894737,2.026292208301051,0.9179939050764636,1.0
75755,774357.0,75755.0,4034725.0,2.0,14.0,8.0,0.1373626373626373,14.0,14.0,0.0714285714285714,1.75,1.5093397592575832,2.3650021800397054,0.0
70875,734122.0,70875.0,4034725.0,2.0,4.0,3.0,0.4166666666666667,4.0,4.0,0.25,1.3333333333333333,1.0540925533894598,1.4409334564364835,0.0
70268,729760.0,70268.0,4034725.0,1.0,9.0,9.0,0.1111111111111111,9.0,9.0,0.1111111111111111,1.0,1.590990257669732,8.601151338313896,0.0
79400,855025.0,79400.0,4034725.0,3.0,47.0,23.0,0.0818686401480111,47.0,47.0,0.0212765957446808,1.5,2.250393790366528,4.111796715420352,0.0
60167,687174.0,60167.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
73503,750589.0,73503.0,4034725.0,1.0,15.0,15.0,0.0666666666666666,15.0,15.0,0.0666666666666666,1.0,2.004459314343183,14.700218635648524,0.0
72033,740702.0,72033.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
1551,4006118.0,84140.0,4034735.0,2.0,9.0,8.0,0.1388888888888889,9.0,9.0,0.1111111111111111,1.125,1.4523687548277813,0.9135735523927536,1.0
64707,701938.0,64707.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66446,709320.0,66446.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
62562,694625.0,62562.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
55854,677663.0,55854.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
64532,701219.0,64532.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66070,707542.0,66070.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
53092,671833.0,53092.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
66127,707776.0,66127.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
66280,708472.0,66280.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
63212,696648.0,63212.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
65278,704285.0,65278.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
82357,1963445.0,82357.0,4034725.0,5.0,2977.0,2711.0,0.0004175154680507,2977.0,2977.0,0.0003359086328518,1.082626337144965,24.85112845991304,0.7491280543784554,0.0
3125,4015214.0,85714.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
62820,695428.0,62820.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
57496,681129.0,57496.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
75532,771968.0,75532.0,4034725.0,2.0,14.0,12.0,0.0934065934065934,14.0,14.0,0.0714285714285714,1.1666666666666667,1.7027648939368196,1.027843083720787,0.0
71785,739433.0,71785.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
82318,1859325.0,82318.0,4034725.0,2.0,2581.0,2540.0,0.0003997609243457,2581.0,2581.0,0.0003874467260751,1.0161417322834645,25.00367369498526,0.4852442703270002,0.0
63419,697291.0,63419.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
64644,701679.0,64644.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
61190,690357.0,61190.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
68120,718506.0,68120.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
81270,1042533.0,81270.0,4034725.0,4.0,244.0,188.0,0.0067800040477636,244.0,244.0,0.0040983606557377,1.2287234042553192,6.055476900107086,0.7149537953720354,0.0
65421,704874.0,65421.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
2702,4013393.0,85291.0,4034735.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,1.0
57448,681028.0,57448.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
55783,677513.0,55783.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77080,792656.0,77080.0,4034725.0,2.0,24.0,22.0,0.0489130434782608,24.0,24.0,0.0416666666666666,1.0909090909090908,2.3088553125829137,0.8062610463749398,0.0
684,3992802.0,83273.0,4034735.0,4.0,10.0,6.0,0.3,10.0,10.0,0.1,1.3333333333333333,1.217161238900369,1.4403524222407276,1.0
80239,903593.0,80239.0,4034725.0,3.0,93.0,85.0,0.0129733520336605,93.0,93.0,0.010752688172043,1.0823529411764703,4.439196173341118,0.6429189317411619,0.0
67048,712397.0,67048.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
3780,4017222.0,86369.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
82019,1398071.0,82019.0,4034725.0,6.0,941.0,511.0,0.0027313631944287,941.0,941.0,0.0010626992561105,1.5694716242661448,8.481479136515144,0.8623000075532333,0.0
55239,676365.0,55239.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51324,668101.0,51324.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
76563,785116.0,76563.0,4034725.0,3.0,7.0,5.0,0.3095238095238095,7.0,7.0,0.1428571428571428,1.2,1.1666666666666667,1.5275691327588274,0.0
69997,728885.0,69997.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
75157,766992.0,75157.0,4034725.0,2.0,12.0,10.0,0.1136363636363636,12.0,12.0,0.0833333333333333,1.2,1.5587661999529314,1.1161940539055022,0.0
67867,716958.0,67867.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
1330,4003706.0,83919.0,4034735.0,2.0,13.0,12.0,0.0897435897435897,13.0,13.0,0.0769230769230769,1.0833333333333333,1.7519830034690531,0.7759942123102429,1.0
51665,668820.0,51665.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
60649,688673.0,60649.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
81087,1004942.0,81087.0,4034725.0,4.0,193.0,159.0,0.0074481865284974,193.0,193.0,0.005181347150259,1.1886792452830188,5.755638417187942,0.6399007494020758,0.0
73062,747261.0,73062.0,4034725.0,1.0,14.0,14.0,0.0714285714285714,14.0,14.0,0.0714285714285714,1.0,1.9414506867883017,13.1515590944776,0.0
63202,696617.0,63202.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
58292,682810.0,58292.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77115,793192.0,77115.0,4034725.0,3.0,9.0,4.0,0.2916666666666667,9.0,9.0,0.1111111111111111,2.0,1.0933034802834938,1.4094899664330691,0.0
72626,744398.0,72626.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
